creator,creatorLabel,linkcount
http://www.wikidata.org/entity/Q8013917,William Sergeant Kendall,4
http://www.wikidata.org/entity/Q7824142,Yongxing,4
http://www.wikidata.org/entity/Q610214,Hermon Atkins MacNeil,4
http://www.wikidata.org/entity/Q822507,Bernard Karfiol,4
http://www.wikidata.org/entity/Q5234146,David Gilmour Blythe,4
http://www.wikidata.org/entity/Q5338696,Edith Woodman Burroughs,4
http://www.wikidata.org/entity/Q5540426,George Henry Bogert,4
http://www.wikidata.org/entity/Q5540446,George Henry Durrie,4
http://www.wikidata.org/entity/Q7412848,Samuel W. Rowse,4
http://www.wikidata.org/entity/Q21809664,Shepard Alonzo Mount,4
http://www.wikidata.org/entity/Q88498,Severin Roesen,4
http://www.wikidata.org/entity/Q4731924,Allen Tucker,4
http://www.wikidata.org/entity/Q8017857,William Russell Birch,4
http://www.wikidata.org/entity/Q11515845,Gessen,4
http://www.wikidata.org/entity/Q15429866,Allen Butler Talcott,4
http://www.wikidata.org/entity/Q19667149,Ellen Robbins,4
http://www.wikidata.org/entity/Q2842736,Ignacio de Ries,4
http://www.wikidata.org/entity/Q3568746,William John Thomson,4
http://www.wikidata.org/entity/Q15995922,Florence Koehler,4
http://www.wikidata.org/entity/Q20822703,Loren MacIver,4
http://www.wikidata.org/entity/Q5498079,Frederick Hurten Rhead,4
http://www.wikidata.org/entity/Q17557326,Robert Spencer,4
http://www.wikidata.org/entity/Q18508680,Thomas Chambers,4
http://www.wikidata.org/entity/Q1264049,Frank Bowling,4
http://www.wikidata.org/entity/Q1306009,Frank Myers Boggs,4
http://www.wikidata.org/entity/Q2157088,Robert Feke,4
http://www.wikidata.org/entity/Q6653598,Liu Jun,4
http://www.wikidata.org/entity/Q7344323,Robert Field,4
http://www.wikidata.org/entity/Q16197540,John Bradley,4
http://www.wikidata.org/entity/Q958068,Joshua Johnson,4
http://www.wikidata.org/entity/Q1701617,John Rubens Smith,4
http://www.wikidata.org/entity/Q2958470,Charles Balthazar Julien Févret de Saint-Mémin,4
http://www.wikidata.org/entity/Q6233926,John Francis Murphy,4
http://www.wikidata.org/entity/Q6246265,John Mackie Falconer,4
http://www.wikidata.org/entity/Q3184555,Joseph Badger,4
http://www.wikidata.org/entity/Q5430337,Fairfield Porter,4
http://www.wikidata.org/entity/Q8014260,William Lamb Picknell,4
http://www.wikidata.org/entity/Q15876088,Harry Willson Watrous,4
http://www.wikidata.org/entity/Q5082397,Charles Schreyvogel,4
http://www.wikidata.org/entity/Q6706020,Lutz Bacher,4
http://www.wikidata.org/entity/Q8070077,Zha Shibiao,4
http://www.wikidata.org/entity/Q11068832,Zhang Ruitu,4
http://www.wikidata.org/entity/Q21176767,Gordon Grant,4
http://www.wikidata.org/entity/Q2141574,Reinhold Vasters,4
http://www.wikidata.org/entity/Q3192793,Kanō Tanshin,4
http://www.wikidata.org/entity/Q8019379,William Thompson Russell Smith,4
http://www.wikidata.org/entity/Q5080896,Charles Melville Dewey,4
http://www.wikidata.org/entity/Q5721138,Henry Farrer,4
http://www.wikidata.org/entity/Q21995239,Martha Susan Baker,4
http://www.wikidata.org/entity/Q1673948,Isidore Konti,4
http://www.wikidata.org/entity/Q7341836,Robert Ball Hughes,4
http://www.wikidata.org/entity/Q19878332,Helen Turner,4
http://www.wikidata.org/entity/Q944195,Fan Qi,4
http://www.wikidata.org/entity/Q4661981,Aaron Draper Shattuck,4
http://www.wikidata.org/entity/Q41802305,Gen Ki,4
http://www.wikidata.org/entity/Q825963,Neil Jenney,4
http://www.wikidata.org/entity/Q3081147,Francescuccio Ghissi,4
http://www.wikidata.org/entity/Q5538916,George Edwin Bissell,4
http://www.wikidata.org/entity/Q7287448,Ralph Eleaser Whiteside Earl,4
http://www.wikidata.org/entity/Q12348245,Gerome Kamrowski,4
http://www.wikidata.org/entity/Q16663775,Matteo di Pacino,4
http://www.wikidata.org/entity/Q3041258,Duncan Phyfe,4
http://www.wikidata.org/entity/Q3575400,Zhao Yuan,4
http://www.wikidata.org/entity/Q20090332,Peter Bradley,4
http://www.wikidata.org/entity/Q3339918,Nicola da Urbino,4
http://www.wikidata.org/entity/Q6242451,John Kane,4
http://www.wikidata.org/entity/Q13560754,Lucy May Stanton,4
http://www.wikidata.org/entity/Q22052971,Lydia Longacre,4
http://www.wikidata.org/entity/Q1525705,Giovanni Ambrogio Bevilacqua,4
http://www.wikidata.org/entity/Q18600114,Ignacio León y Escosura,4
http://www.wikidata.org/entity/Q1992876,Nina M. Davies,4
http://www.wikidata.org/entity/Q5538774,George E. Ohr,4
http://www.wikidata.org/entity/Q1999746,Norman de Garis Davies,4
http://www.wikidata.org/entity/Q3083823,François Antoine Léon Fleury,4
http://www.wikidata.org/entity/Q11571461,Kanō Sōshū,4
http://www.wikidata.org/entity/Q15451740,Blythe Bohnen,4
http://www.wikidata.org/entity/Q5079125,Charles Hopkinson,4
http://www.wikidata.org/entity/Q6687620,Louis Lang,4
http://www.wikidata.org/entity/Q24740055,Marcia Oakes Woodbury,4
http://www.wikidata.org/entity/Q3482781,Shōkei Kenkō,4
http://www.wikidata.org/entity/Q690713,Otto Natzler,4
http://www.wikidata.org/entity/Q3048654,Edward Willis Redfield,4
http://www.wikidata.org/entity/Q11147565,Samuel Murray,4
http://www.wikidata.org/entity/Q16186069,Qian Weicheng,4
http://www.wikidata.org/entity/Q1500210,Ignaz Gaugengigl,4
http://www.wikidata.org/entity/Q3267623,Luo Zhichuan,4
http://www.wikidata.org/entity/Q18508663,Suzanne de Court,4
http://www.wikidata.org/entity/Q6544486,Lievin Cruyl,4
http://www.wikidata.org/entity/Q1008673,Paul Dougherty,4
http://www.wikidata.org/entity/Q3164608,Jean-Charles-Joseph Rémond,4
http://www.wikidata.org/entity/Q5298570,Dorothy Norman,4
http://www.wikidata.org/entity/Q7351186,Robert Winthrop Chanler,4
http://www.wikidata.org/entity/Q7367191,Rosalie Gascoigne,4
http://www.wikidata.org/entity/Q2509424,Vally Wieselthier,4
http://www.wikidata.org/entity/Q3339989,Nicolas Noël Boutet,4
http://www.wikidata.org/entity/Q11068035,Zhang Zhiwan,4
http://www.wikidata.org/entity/Q5346912,Edwin White,4
http://www.wikidata.org/entity/Q12012352,John Ahearn,4
http://www.wikidata.org/entity/Q6258207,John Smart,4
http://www.wikidata.org/entity/Q1415414,Friedrich Lieder,4
http://www.wikidata.org/entity/Q3237555,Li Liufang,4
http://www.wikidata.org/entity/Q16031491,Henry Pember Smith,4
http://www.wikidata.org/entity/Q1729543,Karin Sander,4
http://www.wikidata.org/entity/Q11645242,Noro Kaiseki,4
http://www.wikidata.org/entity/Q3103666,Georges d'Espagnat,4
http://www.wikidata.org/entity/Q50437849,Emily Maria Scott,4
http://www.wikidata.org/entity/Q372874,Gustaf Söderberg,4
http://www.wikidata.org/entity/Q2833359,Alexandre-Hyacinthe Dunouy,4
http://www.wikidata.org/entity/Q15489989,Hale Woodruff,4
http://www.wikidata.org/entity/Q1146817,Ismael  González de la Serna,4
http://www.wikidata.org/entity/Q2847853,André Giroux,4
http://www.wikidata.org/entity/Q2833597,Alexandre Desgoffe,4
http://www.wikidata.org/entity/Q7052490,Norman Lewis,4
http://www.wikidata.org/entity/Q4934184,Bob Thompson,4
http://www.wikidata.org/entity/Q7299135,Raymond Saunders,4
http://www.wikidata.org/entity/Q8060022,Yuan Jiang,4
http://www.wikidata.org/entity/Q4893365,Bernard Lens III,4
http://www.wikidata.org/entity/Q5354195,Eldzier Cortor,4
http://www.wikidata.org/entity/Q3188933,Jules Tavernier,4
http://www.wikidata.org/entity/Q5077963,Charles Garabedian,4
http://www.wikidata.org/entity/Q5080966,Charles Milton Bell,4
http://www.wikidata.org/entity/Q5568956,Glenn Ligon,4
http://www.wikidata.org/entity/Q6152343,Jane Hammond,4
http://www.wikidata.org/entity/Q6171695,Jean Xceron,4
http://www.wikidata.org/entity/Q11515285,Chokuan Soga,4
http://www.wikidata.org/entity/Q1101320,Clifford Ross,4
http://www.wikidata.org/entity/Q6687568,Louis Kronberg,4
http://www.wikidata.org/entity/Q3106043,Gilles-François Closson,4
http://www.wikidata.org/entity/Q4865508,Bartolomeo Coriolano,4
http://www.wikidata.org/entity/Q8018133,William Saunders,4
http://www.wikidata.org/entity/Q16864498,Zarina,4
http://www.wikidata.org/entity/Q172105,John Koch,4
http://www.wikidata.org/entity/Q3242255,Lippo di Benivieni,4
http://www.wikidata.org/entity/Q11619079,Mo Shilong,4
http://www.wikidata.org/entity/Q1755030,William Bell,4
http://www.wikidata.org/entity/Q3568880,William Pether,4
http://www.wikidata.org/entity/Q274424,Édouard Pignon,4
http://www.wikidata.org/entity/Q27244579,Gabriel Harrison,4
http://www.wikidata.org/entity/Q3180587,Johann Joachim Faber,4
http://www.wikidata.org/entity/Q3713080,Domenico Guidobono,4
http://www.wikidata.org/entity/Q17917680,Claude Clark,4
http://www.wikidata.org/entity/Q21083963,Mikhail Ivanovich Terebenyov,4
http://www.wikidata.org/entity/Q2093300,Pierre Charles Trémolières,4
http://www.wikidata.org/entity/Q4269864,Vera Lutter,4
http://www.wikidata.org/entity/Q4937698,Hester Bateman,4
http://www.wikidata.org/entity/Q2909799,Bompō,4
http://www.wikidata.org/entity/Q4718429,Alexander Brook,4
http://www.wikidata.org/entity/Q75560,Pierre Louis Dumesnil,4
http://www.wikidata.org/entity/Q5725092,Henry Louis Stephens,4
http://www.wikidata.org/entity/Q15429307,Charles Biederman,4
http://www.wikidata.org/entity/Q4312720,Nam Gye-u,4
http://www.wikidata.org/entity/Q4768767,Anne Ryan,4
http://www.wikidata.org/entity/Q1928928,Michael Powolny,4
http://www.wikidata.org/entity/Q3172570,Jean Hugo,4
http://www.wikidata.org/entity/Q3194966,Kem Weber,4
http://www.wikidata.org/entity/Q2859653,Arbit Blatas,4
http://www.wikidata.org/entity/Q1707250,Josef Hoffman,4
http://www.wikidata.org/entity/Q1811847,Lee Jaffe,4
http://www.wikidata.org/entity/Q3304596,Meiffren Conte,4
http://www.wikidata.org/entity/Q3379002,Philip Evergood,4
http://www.wikidata.org/entity/Q7846772,Troy Brauntuch,4
http://www.wikidata.org/entity/Q15461781,Karl Zerbe,4
http://www.wikidata.org/entity/Q2526443,Vincenc Beneš,4
http://www.wikidata.org/entity/Q11534045,Ryūryūkyo Shinsai,4
http://www.wikidata.org/entity/Q2584923,Stephen Hannock,4
http://www.wikidata.org/entity/Q3505981,Suzanne Lafont,4
http://www.wikidata.org/entity/Q3879203,Stefano Cusumano,4
http://www.wikidata.org/entity/Q2454119,Trisha Donnelly,4
http://www.wikidata.org/entity/Q3768475,Giovanni di Bartolomeo Cristiani,4
http://www.wikidata.org/entity/Q13560740,Alice Mason,4
http://www.wikidata.org/entity/Q7647562,Susan Bee,4
http://www.wikidata.org/entity/Q1373050,Eugene Berman,4
http://www.wikidata.org/entity/Q2216478,Sam Gilliam,4
http://www.wikidata.org/entity/Q3186290,José Gamarra,4
http://www.wikidata.org/entity/Q4496069,Rachel Harrison,4
http://www.wikidata.org/entity/Q20859502,Gary Stephan,4
http://www.wikidata.org/entity/Q3106319,Gilles Joubert,4
http://www.wikidata.org/entity/Q3566056,Wang Gai,4
http://www.wikidata.org/entity/Q4110314,Constantin Westchiloff,4
http://www.wikidata.org/entity/Q2886111,Bartolomeo di Tommaso,4
http://www.wikidata.org/entity/Q5078450,Charles Grignion the Elder,4
http://www.wikidata.org/entity/Q7704039,Terry Adkins,4
http://www.wikidata.org/entity/Q16013111,Elizabeth Terrell,4
http://www.wikidata.org/entity/Q952038,Antoine-Félix Boisselier,4
http://www.wikidata.org/entity/Q15975468,Hermanus Willem Koekkoek,4
http://www.wikidata.org/entity/Q1920946,George Sugarman,4
http://www.wikidata.org/entity/Q13560725,Suzy Frelinghuysen,4
http://www.wikidata.org/entity/Q2646392,Alfredo Zalce,4
http://www.wikidata.org/entity/Q16858216,Robert Pollard,4
http://www.wikidata.org/entity/Q588840,Anton Dieffenbach,4
http://www.wikidata.org/entity/Q827547,Alfonso A. Ossorio,4
http://www.wikidata.org/entity/Q7183431,Philip Dawe,4
http://www.wikidata.org/entity/Q6179808,Jens Quistgaard,4
http://www.wikidata.org/entity/Q3575399,Zhao Yan,4
http://www.wikidata.org/entity/Q21207630,Cristoforo Cortese,4
http://www.wikidata.org/entity/Q1606738,Henry Fitz,4
http://www.wikidata.org/entity/Q4899487,Beverly Buchanan,4
http://www.wikidata.org/entity/Q6263191,John Watkins,4
http://www.wikidata.org/entity/Q1876555,Luis de la Cruz,4
http://www.wikidata.org/entity/Q3388216,Pietro di Domenico da Montepulciano,4
http://www.wikidata.org/entity/Q955520,John Faed,4
http://www.wikidata.org/entity/Q1372122,Peter Jacob Horemans,4
http://www.wikidata.org/entity/Q7088530,Olowe of Ise,4
http://www.wikidata.org/entity/Q17309056,George Lovett Kingsland Morris,4
http://www.wikidata.org/entity/Q3422714,Red Grooms,4
http://www.wikidata.org/entity/Q3805911,Jacopo da Trezzo,4
http://www.wikidata.org/entity/Q19850963,Hieron,4
http://www.wikidata.org/entity/Q5067810,Chaim Goldberg,4
http://www.wikidata.org/entity/Q2895740,Benedetto Pagni,4
http://www.wikidata.org/entity/Q4858755,Barbara Blondeau,4
http://www.wikidata.org/entity/Q822346,Bernard Childs,4
http://www.wikidata.org/entity/Q4760131,Andrée Ruellan,4
http://www.wikidata.org/entity/Q3102889,Georges Hoentschel,4
http://www.wikidata.org/entity/Q5546422,George Wilson Bridges,4
http://www.wikidata.org/entity/Q3035434,Dominique Roman,4
http://www.wikidata.org/entity/Q3171243,Jean Charles Delafosse,4
http://www.wikidata.org/entity/Q3490807,Sopheap Pich,4
http://www.wikidata.org/entity/Q6297552,Joyce Kozloff,4
http://www.wikidata.org/entity/Q12260115,Jack Beal,4
http://www.wikidata.org/entity/Q2520789,Alan Sonfist,4
http://www.wikidata.org/entity/Q2958342,Edouard de Beaumont,4
http://www.wikidata.org/entity/Q3027938,Francesco Marmitta,4
http://www.wikidata.org/entity/Q7925882,Victor Eeckhout,4
http://www.wikidata.org/entity/Q330528,Abraham Rattner,4
http://www.wikidata.org/entity/Q7792202,Thomas Martin Easterly,4
http://www.wikidata.org/entity/Q3059801,Eugène Cuvelier,4
http://www.wikidata.org/entity/Q7029580,Nicolas Cochin,4
http://www.wikidata.org/entity/Q257928,William Scott,4
http://www.wikidata.org/entity/Q15487281,Roger Brown,4
http://www.wikidata.org/entity/Q6153341,Janet Fish,4
http://www.wikidata.org/entity/Q2870949,Auguste Edouart,4
http://www.wikidata.org/entity/Q18508495,Léon Bonvin,4
http://www.wikidata.org/entity/Q16089924,Jane Freilicher,4
http://www.wikidata.org/entity/Q1478130,Jacob Vosmaer,4
http://www.wikidata.org/entity/Q4730556,Allan D'Arcangelo,4
http://www.wikidata.org/entity/Q1126773,Conrad Faber von Kreuznach,4
http://www.wikidata.org/entity/Q3697719,Cristoforo Stati,4
http://www.wikidata.org/entity/Q5213254,Dan Christensen,4
http://www.wikidata.org/entity/Q11978054,Jan Groth,4
http://www.wikidata.org/entity/Q2886107,Bartolomeo degli Erri,4
http://www.wikidata.org/entity/Q3107999,Giuseppe Bottani,4
http://www.wikidata.org/entity/Q14089634,Miguel Alcañiz the Elder,4
http://www.wikidata.org/entity/Q1424094,Susi Singer-Schinnerl,4
http://www.wikidata.org/entity/Q5548964,Gerald Brockhurst,4
http://www.wikidata.org/entity/Q3216954,Lancelot Théodore Turpin de Crissé,4
http://www.wikidata.org/entity/Q5379753,Enrique Martinez Celaya,4
http://www.wikidata.org/entity/Q13813598,Lodewijk Bruckman,4
http://www.wikidata.org/entity/Q18716158,Ernest Haskell,4
http://www.wikidata.org/entity/Q809344,Barthel Bruyn the Younger,4
http://www.wikidata.org/entity/Q3119489,Guiduccio Palmerucci,4
http://www.wikidata.org/entity/Q780677,George Henry Seeley,4
http://www.wikidata.org/entity/Q6796587,May Stevens,4
http://www.wikidata.org/entity/Q3557520,Victor Prevost,4
http://www.wikidata.org/entity/Q3260608,Louis-Jacques Cathelin,4
http://www.wikidata.org/entity/Q3569157,Willy Eisenschitz,4
http://www.wikidata.org/entity/Q4445553,Séraphin Soudbinine,4
http://www.wikidata.org/entity/Q5606936,Gregory Gillespie,4
http://www.wikidata.org/entity/Q18203214,Nicolás Enríquez,4
http://www.wikidata.org/entity/Q6564123,Nukina Sūō,4
http://www.wikidata.org/entity/Q11516064,Settei,4
http://www.wikidata.org/entity/Q5040566,Carl Morris,4
http://www.wikidata.org/entity/Q6851632,Milet Andrejevic,4
http://www.wikidata.org/entity/Q3222703,Spanish Forger,4
http://www.wikidata.org/entity/Q1918357,Master of the Dominican Effigies,4
http://www.wikidata.org/entity/Q1868680,Antoine Rivalz,4
http://www.wikidata.org/entity/Q4150344,Georg Cristoph Grooth,4
http://www.wikidata.org/entity/Q19283644,Garth Evans,4
http://www.wikidata.org/entity/Q1689515,Master of Marradi,4
http://www.wikidata.org/entity/Q1713114,Carl Julius von Leypold,4
http://www.wikidata.org/entity/Q3083324,François-Charles Oberthür,4
http://www.wikidata.org/entity/Q2149687,Richard Haas,4
http://www.wikidata.org/entity/Q3196280,Ki-en,4
http://www.wikidata.org/entity/Q5024269,Calvert Jones,4
http://www.wikidata.org/entity/Q3120718,Gukei,4
http://www.wikidata.org/entity/Q19520420,Mary Tillman Smith,4
http://www.wikidata.org/entity/Q2450553,Jan Ekels the Younger,4
http://www.wikidata.org/entity/Q1918337,Master of the Biberach Holy Kinship,4
http://www.wikidata.org/entity/Q13537178,Nathaniel Hone the Elder,4
http://www.wikidata.org/entity/Q122006,Uta Barth,4
http://www.wikidata.org/entity/Q6499289,Laura Owens,4
http://www.wikidata.org/entity/Q5295201,Donald Sultan,4
http://www.wikidata.org/entity/Q7383178,Ruth Reeves,4
http://www.wikidata.org/entity/Q2880018,Baiōken Eishun,4
http://www.wikidata.org/entity/Q16010040,Julian E. Levi,4
http://www.wikidata.org/entity/Q7830609,Toyin Ojih Odutola,4
http://www.wikidata.org/entity/Q3164318,Giovanni Battista Nini,3
http://www.wikidata.org/entity/Q5539521,George Fuller,3
http://www.wikidata.org/entity/Q8050777,Ye Xin,3
http://www.wikidata.org/entity/Q17619497,Hugh Bolton Jones,3
http://www.wikidata.org/entity/Q19975476,George Henry Yewell,3
http://www.wikidata.org/entity/Q20823779,Nathaniel Rogers,3
http://www.wikidata.org/entity/Q5423958,F. Luis Mora,3
http://www.wikidata.org/entity/Q5480254,Francis Blackwell Mayer,3
http://www.wikidata.org/entity/Q6175452,Jefferson David Chalfant,3
http://www.wikidata.org/entity/Q7793863,Thomas Seir Cummings,3
http://www.wikidata.org/entity/Q20859324,Joseph Decker,3
http://www.wikidata.org/entity/Q8017566,William Rickarby Miller,3
http://www.wikidata.org/entity/Q18156619,James Moore Preston,3
http://www.wikidata.org/entity/Q20007054,George Augustus Baker,3
http://www.wikidata.org/entity/Q3087120,Frederick Kemmelmeyer,3
http://www.wikidata.org/entity/Q4719868,Alexander Pope,3
http://www.wikidata.org/entity/Q5078353,Charles Grafly,3
http://www.wikidata.org/entity/Q6790646,Matthew Harris Jouett,3
http://www.wikidata.org/entity/Q7327902,Richard Morrell Staigg,3
http://www.wikidata.org/entity/Q12061930,Louis Moeller,3
http://www.wikidata.org/entity/Q15428881,Joseph Whiting Stock,3
http://www.wikidata.org/entity/Q15453845,Henry Alexander,3
http://www.wikidata.org/entity/Q16062203,John Wood Dodge,3
http://www.wikidata.org/entity/Q18600112,Johan Mengels Culverhouse,3
http://www.wikidata.org/entity/Q5077811,Charles Fraser,3
http://www.wikidata.org/entity/Q19423968,Walter G. Gould,3
http://www.wikidata.org/entity/Q22691377,Sara Peters Grozelier,3
http://www.wikidata.org/entity/Q1614654,Herter Brothers,3
http://www.wikidata.org/entity/Q2106610,Pottier & Stymus,3
http://www.wikidata.org/entity/Q6763088,Marie Zimmermann,3
http://www.wikidata.org/entity/Q24238356,unknown,3
http://www.wikidata.org/entity/Q3511681,Sōhei,3
http://www.wikidata.org/entity/Q5343075,Edward Gay,3
http://www.wikidata.org/entity/Q5726826,Henry Pelham,3
http://www.wikidata.org/entity/Q8013556,William Jennys,3
http://www.wikidata.org/entity/Q16611568,Manaku,3
http://www.wikidata.org/entity/Q18911817,Henry Hobart Nichols,3
http://www.wikidata.org/entity/Q22093617,Fūgai Ekun,3
